track_name,track_add_date,track_add_time,multiple_artists_bool,name_of_artists,album_name,album_release_date,album_release_date_precision,number_of_tracks_in_album,position_in_playlist,track_duration_ms,track_popularity,track_explicit,images_path,data_collection_date
WHERE SHE GOES,9/27/23,8:46:15,FALSE,['Bad Bunny'],WHERE SHE GOES,5/18/23,day,1,50,231704,93,TRUE,./images/where_she_goes_bad_bunny.jpg,9/27/23
Paint The Town Red,9/28/23,8:23:13,FALSE,['Doja Cat'],Scarlet,9/20/23,day,15,1,230480,74,TRUE,./images/paint_the_town_red_doja_cat.jpg,9/28/23
Seven (feat. Latto) (Explicit Ver.),9/28/23,8:23:13,TRUE,"['Jung Kook', 'Latto']",Seven (feat. Latto),7/14/23,day,3,2,184400,97,TRUE,./images/seven_feat_latto_explicit_ver_jung_kook.jpg,9/28/23
Cruel Summer,9/28/23,8:23:13,FALSE,['Taylor Swift'],Lover,8/23/19,day,18,3,178426,98,FALSE,./images/cruel_summer_taylor_swift.jpg,9/28/23
UN PREVIEW,9/28/23,8:23:13,FALSE,['Bad Bunny'],UN PREVIEW,9/25/23,day,1,4,165582,79,FALSE,./images/un_preview_bad_bunny.jpg,9/28/23
Strangers,9/28/23,8:23:13,FALSE,['Kenya Grace'],Strangers,9/1/23,day,1,5,172964,93,FALSE,./images/strangers_kenya_grace.jpg,9/28/23
greedy,9/28/23,8:23:13,FALSE,['Tate McRae'],greedy,9/15/23,day,1,6,131872,90,TRUE,./images/greedy_tate_mcrae.jpg,9/28/23
QLONA,9/28/23,8:23:13,TRUE,"['KAROL G', 'Peso Pluma']",MAÑANA SERÁ BONITO (BICHOTA SEASON),8/10/23,day,9,7,172797,92,TRUE,./images/qlona_karol_g.jpg,9/28/23
LALA,9/28/23,8:23:13,FALSE,['Myke Towers'],LA VIDA ES UNA,3/23/23,day,23,8,197920,97,TRUE,./images/lala_myke_towers.jpg,9/28/23
vampire,9/28/23,8:23:13,FALSE,['Olivia Rodrigo'],GUTS,9/8/23,day,12,9,219724,93,TRUE,./images/vampire_olivia_rodrigo.jpg,9/28/23
Columbia,9/28/23,8:23:13,FALSE,['Quevedo'],Columbia,7/7/23,day,1,10,186000,95,FALSE,./images/columbia_quevedo.jpg,9/28/23
"What Was I Made For? [From The Motion Picture ""Barbie""]",9/28/23,8:23:13,FALSE,['Billie Eilish'],"What Was I Made For? [From The Motion Picture ""Barbie""]",7/13/23,day,1,11,222369,96,FALSE,./images/what_was_i_made_for_from_the_motion_picture_barbie_billie_eilish.jpg,9/28/23
Dance The Night - From Barbie The Album,9/28/23,8:23:13,FALSE,['Dua Lipa'],Dance The Night (From Barbie The Album),5/25/23,day,1,12,176579,95,FALSE,./images/dance_the_night_from_barbie_the_album_dua_lipa.jpg,9/28/23
fukumean,9/28/23,8:23:13,FALSE,['Gunna'],a Gift & a Curse,6/16/23,day,15,13,125040,95,TRUE,./images/fukumean_gunna.jpg,9/28/23
Daylight,9/28/23,8:23:13,FALSE,['David Kushner'],Daylight,4/14/23,day,1,14,212953,94,FALSE,./images/daylight_david_kushner.jpg,9/28/23
LADY GAGA,9/28/23,8:23:13,TRUE,"['Peso Pluma', 'Gabito Ballesteros', 'Junior H']",GÉNESIS,6/29/23,day,17,15,212878,94,TRUE,./images/lady_gaga_peso_pluma.jpg,9/28/23
I Wanna Be Yours,9/28/23,8:23:13,FALSE,['Arctic Monkeys'],AM,9/9/13,day,12,16,183956,93,FALSE,./images/i_wanna_be_yours_arctic_monkeys.jpg,9/28/23
Prada,9/28/23,8:23:13,TRUE,"['cassö', 'RAYE', 'D-Block Europe']",Prada,8/11/23,day,1,17,132359,92,TRUE,./images/prada_cass.jpg,9/28/23
bad idea right?,9/28/23,8:23:13,FALSE,['Olivia Rodrigo'],GUTS,9/8/23,day,12,18,184783,92,TRUE,./images/bad_idea_right_olivia_rodrigo.jpg,9/28/23
As It Was,9/28/23,8:23:13,FALSE,['Harry Styles'],Harry's House,5/20/22,day,13,19,167303,92,FALSE,./images/as_it_was_harry_styles.jpg,9/28/23
I Remember Everything (feat. Kacey Musgraves),9/28/23,8:23:13,TRUE,"['Zach Bryan', 'Kacey Musgraves']",Zach Bryan,8/25/23,day,16,20,227195,92,FALSE,./images/i_remember_everything_feat_kacey_musgraves_zach_bryan.jpg,9/28/23
Kill Bill,9/28/23,8:23:13,FALSE,['SZA'],SOS,12/8/22,day,23,21,153946,91,FALSE,./images/kill_bill_sza.jpg,9/28/23
Starboy,9/28/23,8:23:13,TRUE,"['The Weeknd', 'Daft Punk']",Starboy,11/25/16,day,18,22,230453,92,TRUE,./images/starboy_the_weeknd.jpg,9/28/23
Primera Cita,9/28/23,8:23:13,FALSE,['Carin Leon'],Colmillo De Leche,5/19/23,day,18,23,186455,85,FALSE,./images/primera_cita_carin_leon.jpg,9/28/23
Chaleya,9/28/23,8:23:13,TRUE,"['Anirudh Ravichander', 'Arijit Singh', 'Shilpa Rao', 'Kumaar']",Jawan,9/5/23,day,7,24,200373,79,FALSE,./images/chaleya_anirudh_ravichander.jpg,9/28/23
Según Quién,9/28/23,8:23:13,TRUE,"['Maluma', 'Carin Leon']",Don Juan,8/25/23,day,25,25,142334,79,TRUE,./images/segn_quin_maluma.jpg,9/28/23
Sprinter,9/28/23,8:23:13,TRUE,"['Dave', 'Central Cee']",Sprinter,6/1/23,day,1,26,229133,93,TRUE,./images/sprinter_dave.jpg,9/28/23
Agora Hills,9/28/23,8:23:13,FALSE,['Doja Cat'],Scarlet,9/20/23,day,15,27,265360,65,TRUE,./images/agora_hills_doja_cat.jpg,9/28/23
Classy 101,9/28/23,8:23:13,TRUE,"['Feid', 'Young Miko']",Classy 101,3/31/23,day,1,28,195986,93,TRUE,./images/classy_101_feid.jpg,9/28/23
get him back!,9/28/23,8:23:13,FALSE,['Olivia Rodrigo'],GUTS,9/8/23,day,12,29,211141,92,TRUE,./images/get_him_back_olivia_rodrigo.jpg,9/28/23
Holanda,9/28/23,8:23:13,FALSE,['Jhayco'],Holanda,7/28/23,day,1,30,231693,92,TRUE,./images/holanda_jhayco.jpg,9/28/23
Slow Dancing,9/28/23,8:23:13,FALSE,['V'],Layover,9/8/23,day,6,31,187026,93,FALSE,./images/slow_dancing_v.jpg,9/28/23
Que Onda,9/28/23,8:23:13,TRUE,"['Calle 24', 'Chino Pacas', 'Fuerza Regida']",Que Onda,8/30/23,day,1,32,191466,90,TRUE,./images/que_onda_calle_24.jpg,9/28/23
Style,9/28/23,8:23:13,FALSE,['Taylor Swift'],1989,10/27/14,day,13,33,231000,81,FALSE,./images/style_taylor_swift.jpg,9/28/23
Blank Space,9/28/23,8:23:13,FALSE,['Taylor Swift'],1989,10/27/14,day,13,34,231826,81,FALSE,./images/blank_space_taylor_swift.jpg,9/28/23
Die For You,9/28/23,8:23:13,FALSE,['The Weeknd'],Starboy,11/24/16,day,18,35,260253,89,FALSE,./images/die_for_you_the_weeknd.jpg,9/28/23
Another Love,9/28/23,8:23:13,FALSE,['Tom Odell'],Long Way Down (Deluxe),6/24/13,day,15,36,244360,90,TRUE,./images/another_love_tom_odell.jpg,9/28/23
Locked out of Heaven,9/28/23,8:23:13,FALSE,['Bruno Mars'],Unorthodox Jukebox,12/7/12,day,10,37,233478,90,FALSE,./images/locked_out_of_heaven_bruno_mars.jpg,9/28/23
Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,9/28/23,8:23:13,TRUE,"['The Weeknd', 'Playboi Carti', 'Madonna']",Popular (Music from the HBO Original Series),6/2/23,day,1,38,215466,92,TRUE,./images/popular_with_playboi_carti_madonna_music_from_the_hbo_original_series_the_weeknd.jpg,9/28/23
I KNOW ?,9/28/23,8:23:13,FALSE,['Travis Scott'],UTOPIA,7/28/23,day,19,39,211582,92,TRUE,./images/i_know__travis_scott.jpg,9/28/23
Slime You Out (feat. SZA),9/28/23,8:23:13,TRUE,"['Drake', 'SZA']",Slime You Out,9/15/23,day,1,40,310490,89,TRUE,./images/slime_you_out_feat_sza_drake.jpg,9/28/23
MI EX TENÍA RAZÓN,9/28/23,8:23:13,FALSE,['KAROL G'],MAÑANA SERÁ BONITO (BICHOTA SEASON),8/10/23,day,9,41,154374,88,FALSE,./images/mi_ex_tena_razn_karol_g.jpg,9/28/23
Super Shy,9/28/23,8:23:13,FALSE,['NewJeans'],NewJeans 'Super Shy',7/7/23,day,2,42,154666,92,FALSE,./images/super_shy_newjeans.jpg,9/28/23
Flowers,9/28/23,8:23:13,FALSE,['Miley Cyrus'],Endless Summer Vacation,8/18/23,day,14,43,200600,56,FALSE,./images/flowers_miley_cyrus.jpg,9/28/23
Snooze,9/28/23,8:23:13,FALSE,['SZA'],SOS,12/9/22,day,23,44,201800,91,TRUE,./images/snooze_sza.jpg,9/28/23
Anti-Hero,9/28/23,8:23:13,FALSE,['Taylor Swift'],Midnights,10/21/22,day,13,45,200690,92,FALSE,./images/antihero_taylor_swift.jpg,9/28/23
Sweater Weather,9/28/23,8:23:13,FALSE,['The Neighbourhood'],I Love You.,4/19/13,day,11,46,240400,91,FALSE,./images/sweater_weather_the_neighbourhood.jpg,9/28/23
un x100to,9/28/23,8:23:13,TRUE,"['Grupo Frontera', 'Bad Bunny']",El Comienzo,8/25/23,day,12,47,194563,83,FALSE,./images/un_x100to_grupo_frontera.jpg,9/28/23
See You Again (feat. Kali Uchis),9/28/23,8:23:13,TRUE,"['Tyler, The Creator', 'Kali Uchis']",Flower Boy,7/21/17,day,14,48,180386,91,TRUE,./images/see_you_again_feat_kali_uchis_tyler_the_creator.jpg,9/28/23
Calm Down (with Selena Gomez),9/28/23,8:23:13,TRUE,"['Rema', 'Selena Gomez']",Rave & Roses Ultra,4/27/23,day,22,49,239317,80,FALSE,./images/calm_down_with_selena_gomez_rema.jpg,9/28/23
La Bebe - Remix,9/28/23,8:23:13,TRUE,"['Yng Lvcas', 'Peso Pluma']",La Bebe (Remix),3/17/23,day,2,50,234352,93,TRUE,./images/la_bebe_remix_yng_lvcas.jpg,9/28/23
Paint The Town Red,9/29/23,9:07:33,FALSE,['Doja Cat'],Scarlet,9/20/23,day,15,1,230480,76,TRUE,./images/paint_the_town_red_doja_cat.jpg,9/29/23
Seven (feat. Latto) (Explicit Ver.),9/29/23,9:07:33,TRUE,"['Jung Kook', 'Latto']",Seven (feat. Latto),7/14/23,day,3,2,184400,97,TRUE,./images/seven_feat_latto_explicit_ver_jung_kook.jpg,9/29/23
Cruel Summer,9/29/23,9:07:33,FALSE,['Taylor Swift'],Lover,8/23/19,day,18,3,178426,98,FALSE,./images/cruel_summer_taylor_swift.jpg,9/29/23
greedy,9/29/23,9:07:33,FALSE,['Tate McRae'],greedy,9/15/23,day,1,4,131872,90,TRUE,./images/greedy_tate_mcrae.jpg,9/29/23
Strangers,9/29/23,9:07:33,FALSE,['Kenya Grace'],Strangers,9/1/23,day,1,5,172964,93,FALSE,./images/strangers_kenya_grace.jpg,9/29/23
UN PREVIEW,9/29/23,9:07:33,FALSE,['Bad Bunny'],UN PREVIEW,9/25/23,day,1,6,165582,83,FALSE,./images/un_preview_bad_bunny.jpg,9/29/23
QLONA,9/29/23,9:07:33,TRUE,"['KAROL G', 'Peso Pluma']",MAÑANA SERÁ BONITO (BICHOTA SEASON),8/10/23,day,9,7,172797,92,TRUE,./images/qlona_karol_g.jpg,9/29/23
LALA,9/29/23,9:07:33,FALSE,['Myke Towers'],LA VIDA ES UNA,3/23/23,day,23,8,197920,97,TRUE,./images/lala_myke_towers.jpg,9/29/23
vampire,9/29/23,9:07:33,FALSE,['Olivia Rodrigo'],GUTS,9/8/23,day,12,9,219724,94,TRUE,./images/vampire_olivia_rodrigo.jpg,9/29/23
Columbia,9/29/23,9:07:33,FALSE,['Quevedo'],Columbia,7/7/23,day,1,10,186000,95,FALSE,./images/columbia_quevedo.jpg,9/29/23
fukumean,9/29/23,9:07:33,FALSE,['Gunna'],a Gift & a Curse,6/16/23,day,15,11,125040,95,TRUE,./images/fukumean_gunna.jpg,9/29/23
"What Was I Made For? [From The Motion Picture ""Barbie""]",9/29/23,9:07:33,FALSE,['Billie Eilish'],"What Was I Made For? [From The Motion Picture ""Barbie""]",7/13/23,day,1,12,222369,96,FALSE,./images/what_was_i_made_for_from_the_motion_picture_barbie_billie_eilish.jpg,9/29/23
Dance The Night - From Barbie The Album,9/29/23,9:07:33,FALSE,['Dua Lipa'],Dance The Night (From Barbie The Album),5/25/23,day,1,13,176579,95,FALSE,./images/dance_the_night_from_barbie_the_album_dua_lipa.jpg,9/29/23
LADY GAGA,9/29/23,9:07:33,TRUE,"['Peso Pluma', 'Gabito Ballesteros', 'Junior H']",GÉNESIS,6/29/23,day,17,14,212878,94,TRUE,./images/lady_gaga_peso_pluma.jpg,9/29/23
I Wanna Be Yours,9/29/23,9:07:33,FALSE,['Arctic Monkeys'],AM,9/9/13,day,12,15,183956,93,FALSE,./images/i_wanna_be_yours_arctic_monkeys.jpg,9/29/23
Daylight,9/29/23,9:07:33,FALSE,['David Kushner'],Daylight,4/14/23,day,1,16,212953,94,FALSE,./images/daylight_david_kushner.jpg,9/29/23
Prada,9/29/23,9:07:33,TRUE,"['cassö', 'RAYE', 'D-Block Europe']",Prada,8/11/23,day,1,17,132359,92,TRUE,./images/prada_cass.jpg,9/29/23
bad idea right?,9/29/23,9:07:33,FALSE,['Olivia Rodrigo'],GUTS,9/8/23,day,12,18,184783,92,TRUE,./images/bad_idea_right_olivia_rodrigo.jpg,9/29/23
As It Was,9/29/23,9:07:33,FALSE,['Harry Styles'],Harry's House,5/20/22,day,13,19,167303,93,FALSE,./images/as_it_was_harry_styles.jpg,9/29/23
Kill Bill,9/29/23,9:07:33,FALSE,['SZA'],SOS,12/8/22,day,23,20,153946,91,FALSE,./images/kill_bill_sza.jpg,9/29/23
Starboy,9/29/23,9:07:33,TRUE,"['The Weeknd', 'Daft Punk']",Starboy,11/25/16,day,18,21,230453,92,TRUE,./images/starboy_the_weeknd.jpg,9/29/23
I Remember Everything (feat. Kacey Musgraves),9/29/23,9:07:33,TRUE,"['Zach Bryan', 'Kacey Musgraves']",Zach Bryan,8/25/23,day,16,22,227195,92,FALSE,./images/i_remember_everything_feat_kacey_musgraves_zach_bryan.jpg,9/29/23
Primera Cita,9/29/23,9:07:33,FALSE,['Carin Leon'],Colmillo De Leche,5/19/23,day,18,23,186455,85,FALSE,./images/primera_cita_carin_leon.jpg,9/29/23
Chaleya,9/29/23,9:07:33,TRUE,"['Anirudh Ravichander', 'Arijit Singh', 'Shilpa Rao', 'Kumaar']",Jawan,9/5/23,day,7,24,200373,79,FALSE,./images/chaleya_anirudh_ravichander.jpg,9/29/23
Según Quién,9/29/23,9:07:33,TRUE,"['Maluma', 'Carin Leon']",Don Juan,8/25/23,day,25,25,142334,80,TRUE,./images/segn_quin_maluma.jpg,9/29/23
Que Onda,9/29/23,9:07:33,TRUE,"['Calle 24', 'Chino Pacas', 'Fuerza Regida']",Que Onda,8/30/23,day,1,26,191466,90,TRUE,./images/que_onda_calle_24.jpg,9/29/23
Classy 101,9/29/23,9:07:33,TRUE,"['Feid', 'Young Miko']",Classy 101,3/31/23,day,1,27,195986,93,TRUE,./images/classy_101_feid.jpg,9/29/23
Sprinter,9/29/23,9:07:33,TRUE,"['Dave', 'Central Cee']",Sprinter,6/1/23,day,1,28,229133,93,TRUE,./images/sprinter_dave.jpg,9/29/23
Slow Dancing,9/29/23,9:07:33,FALSE,['V'],Layover,9/8/23,day,6,29,187026,93,FALSE,./images/slow_dancing_v.jpg,9/29/23
Blank Space,9/29/23,9:07:33,FALSE,['Taylor Swift'],1989,10/27/14,day,13,30,231826,81,FALSE,./images/blank_space_taylor_swift.jpg,9/29/23
Style,9/29/23,9:07:33,FALSE,['Taylor Swift'],1989,10/27/14,day,13,31,231000,81,FALSE,./images/style_taylor_swift.jpg,9/29/23
Agora Hills,9/29/23,9:07:33,FALSE,['Doja Cat'],Scarlet,9/20/23,day,15,32,265360,67,TRUE,./images/agora_hills_doja_cat.jpg,9/29/23
Holanda,9/29/23,9:07:33,FALSE,['Jhayco'],Holanda,7/28/23,day,1,33,231693,92,TRUE,./images/holanda_jhayco.jpg,9/29/23
get him back!,9/29/23,9:07:33,FALSE,['Olivia Rodrigo'],GUTS,9/8/23,day,12,34,211141,92,TRUE,./images/get_him_back_olivia_rodrigo.jpg,9/29/23
Die For You,9/29/23,9:07:33,FALSE,['The Weeknd'],Starboy,11/24/16,day,18,35,260253,89,FALSE,./images/die_for_you_the_weeknd.jpg,9/29/23
Locked out of Heaven,9/29/23,9:07:33,FALSE,['Bruno Mars'],Unorthodox Jukebox,12/7/12,day,10,36,233478,90,FALSE,./images/locked_out_of_heaven_bruno_mars.jpg,9/29/23
Another Love,9/29/23,9:07:33,FALSE,['Tom Odell'],Long Way Down (Deluxe),6/24/13,day,15,37,244360,90,TRUE,./images/another_love_tom_odell.jpg,9/29/23
Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,9/29/23,9:07:33,TRUE,"['The Weeknd', 'Playboi Carti', 'Madonna']",Popular (Music from the HBO Original Series),6/2/23,day,1,38,215466,92,TRUE,./images/popular_with_playboi_carti_madonna_music_from_the_hbo_original_series_the_weeknd.jpg,9/29/23
Sweater Weather,9/29/23,9:07:33,FALSE,['The Neighbourhood'],I Love You.,4/19/13,day,11,39,240400,91,FALSE,./images/sweater_weather_the_neighbourhood.jpg,9/29/23
un x100to,9/29/23,9:07:33,TRUE,"['Grupo Frontera', 'Bad Bunny']",El Comienzo,8/25/23,day,12,40,194563,83,FALSE,./images/un_x100to_grupo_frontera.jpg,9/29/23
Si No Estás,9/29/23,9:07:33,FALSE,['iñigo quintero'],Si No Estás,9/23/22,day,1,41,184061,78,FALSE,./images/si_no_ests_iigo_quintero.jpg,9/29/23
Super Shy,9/29/23,9:07:33,FALSE,['NewJeans'],NewJeans 'Super Shy',7/7/23,day,2,42,154666,92,FALSE,./images/super_shy_newjeans.jpg,9/29/23
Flowers,9/29/23,9:07:33,FALSE,['Miley Cyrus'],Endless Summer Vacation,8/18/23,day,14,43,200600,71,FALSE,./images/flowers_miley_cyrus.jpg,9/29/23
Anti-Hero,9/29/23,9:07:33,FALSE,['Taylor Swift'],Midnights,10/21/22,day,13,44,200690,92,FALSE,./images/antihero_taylor_swift.jpg,9/29/23
I KNOW ?,9/29/23,9:07:33,FALSE,['Travis Scott'],UTOPIA,7/28/23,day,19,45,211582,92,TRUE,./images/i_know__travis_scott.jpg,9/29/23
Snooze,9/29/23,9:07:33,FALSE,['SZA'],SOS,12/9/22,day,23,46,201800,91,TRUE,./images/snooze_sza.jpg,9/29/23
Calm Down (with Selena Gomez),9/29/23,9:07:33,TRUE,"['Rema', 'Selena Gomez']",Rave & Roses Ultra,4/27/23,day,22,47,239317,80,FALSE,./images/calm_down_with_selena_gomez_rema.jpg,9/29/23
La Bebe - Remix,9/29/23,9:07:33,TRUE,"['Yng Lvcas', 'Peso Pluma']",La Bebe (Remix),3/17/23,day,2,48,234352,93,TRUE,./images/la_bebe_remix_yng_lvcas.jpg,9/29/23
Slime You Out (feat. SZA),9/29/23,9:07:33,TRUE,"['Drake', 'SZA']",Slime You Out,9/15/23,day,1,49,310490,89,TRUE,./images/slime_you_out_feat_sza_drake.jpg,9/29/23
WHERE SHE GOES,9/29/23,9:07:33,FALSE,['Bad Bunny'],WHERE SHE GOES,5/18/23,day,1,50,231704,93,TRUE,./images/where_she_goes_bad_bunny.jpg,9/29/23
Paint The Town Red,9/30/23,8:35:50,FALSE,['Doja Cat'],Scarlet,9/20/23,day,15,1,230480,77,TRUE,./images/paint_the_town_red_doja_cat.jpg,9/30/23
Seven (feat. Latto) (Explicit Ver.),9/30/23,8:35:50,TRUE,"['Jung Kook', 'Latto']",Seven (feat. Latto),7/14/23,day,3,2,184400,97,TRUE,./images/seven_feat_latto_explicit_ver_jung_kook.jpg,9/30/23
3D (feat. Jack Harlow),9/30/23,8:35:50,TRUE,"['Jung Kook', 'Jack Harlow']",3D (feat. Jack Harlow),9/29/23,day,3,3,201812,0,TRUE,./images/3d_feat_jack_harlow_jung_kook.jpg,9/30/23
greedy,9/30/23,8:35:50,FALSE,['Tate McRae'],greedy,9/15/23,day,1,4,131872,91,TRUE,./images/greedy_tate_mcrae.jpg,9/30/23
Cruel Summer,9/30/23,8:35:50,FALSE,['Taylor Swift'],Lover,8/23/19,day,18,5,178426,98,FALSE,./images/cruel_summer_taylor_swift.jpg,9/30/23
Strangers,9/30/23,8:35:50,FALSE,['Kenya Grace'],Strangers,9/1/23,day,1,6,172964,94,FALSE,./images/strangers_kenya_grace.jpg,9/30/23
UN PREVIEW,9/30/23,8:35:50,FALSE,['Bad Bunny'],UN PREVIEW,9/25/23,day,1,7,165582,85,FALSE,./images/un_preview_bad_bunny.jpg,9/30/23
QLONA,9/30/23,8:35:50,TRUE,"['KAROL G', 'Peso Pluma']",MAÑANA SERÁ BONITO (BICHOTA SEASON),8/10/23,day,9,8,172797,92,TRUE,./images/qlona_karol_g.jpg,9/30/23
LALA,9/30/23,8:35:50,FALSE,['Myke Towers'],LA VIDA ES UNA,3/23/23,day,23,9,197920,97,TRUE,./images/lala_myke_towers.jpg,9/30/23
vampire,9/30/23,8:35:50,FALSE,['Olivia Rodrigo'],GUTS,9/8/23,day,12,10,219724,94,TRUE,./images/vampire_olivia_rodrigo.jpg,9/30/23
Columbia,9/30/23,8:35:50,FALSE,['Quevedo'],Columbia,7/7/23,day,1,11,186000,95,FALSE,./images/columbia_quevedo.jpg,9/30/23
fukumean,9/30/23,8:35:50,FALSE,['Gunna'],a Gift & a Curse,6/16/23,day,15,12,125040,95,TRUE,./images/fukumean_gunna.jpg,9/30/23
LADY GAGA,9/30/23,8:35:50,TRUE,"['Peso Pluma', 'Gabito Ballesteros', 'Junior H']",GÉNESIS,6/29/23,day,17,13,212878,94,TRUE,./images/lady_gaga_peso_pluma.jpg,9/30/23
Dance The Night - From Barbie The Album,9/30/23,8:35:50,FALSE,['Dua Lipa'],Dance The Night (From Barbie The Album),5/25/23,day,1,14,176579,95,FALSE,./images/dance_the_night_from_barbie_the_album_dua_lipa.jpg,9/30/23
"What Was I Made For? [From The Motion Picture ""Barbie""]",9/30/23,8:35:50,FALSE,['Billie Eilish'],"What Was I Made For? [From The Motion Picture ""Barbie""]",7/13/23,day,1,15,222369,96,FALSE,./images/what_was_i_made_for_from_the_motion_picture_barbie_billie_eilish.jpg,9/30/23
Prada,9/30/23,8:35:50,TRUE,"['cassö', 'RAYE', 'D-Block Europe']",Prada,8/11/23,day,1,16,132359,92,TRUE,./images/prada_cass.jpg,9/30/23
I Wanna Be Yours,9/30/23,8:35:50,FALSE,['Arctic Monkeys'],AM,9/9/13,day,12,17,183956,94,FALSE,./images/i_wanna_be_yours_arctic_monkeys.jpg,9/30/23
Daylight,9/30/23,8:35:50,FALSE,['David Kushner'],Daylight,4/14/23,day,1,18,212953,94,FALSE,./images/daylight_david_kushner.jpg,9/30/23
bad idea right?,9/30/23,8:35:50,FALSE,['Olivia Rodrigo'],GUTS,9/8/23,day,12,19,184783,92,TRUE,./images/bad_idea_right_olivia_rodrigo.jpg,9/30/23
As It Was,9/30/23,8:35:50,FALSE,['Harry Styles'],Harry's House,5/20/22,day,13,20,167303,93,FALSE,./images/as_it_was_harry_styles.jpg,9/30/23
Según Quién,9/30/23,8:35:50,TRUE,"['Maluma', 'Carin Leon']",Don Juan,8/25/23,day,25,21,142334,81,TRUE,./images/segn_quin_maluma.jpg,9/30/23
Si No Estás,9/30/23,8:35:50,FALSE,['iñigo quintero'],Si No Estás,9/23/22,day,1,22,184061,79,FALSE,./images/si_no_ests_iigo_quintero.jpg,9/30/23
Starboy,9/30/23,8:35:50,TRUE,"['The Weeknd', 'Daft Punk']",Starboy,11/25/16,day,18,23,230453,92,TRUE,./images/starboy_the_weeknd.jpg,9/30/23
Que Onda,9/30/23,8:35:50,TRUE,"['Calle 24', 'Chino Pacas', 'Fuerza Regida']",Que Onda,8/30/23,day,1,24,191466,90,TRUE,./images/que_onda_calle_24.jpg,9/30/23
Kill Bill,9/30/23,8:35:50,FALSE,['SZA'],SOS,12/8/22,day,23,25,153946,91,FALSE,./images/kill_bill_sza.jpg,9/30/23
Classy 101,9/30/23,8:35:50,TRUE,"['Feid', 'Young Miko']",Classy 101,3/31/23,day,1,26,195986,93,TRUE,./images/classy_101_feid.jpg,9/30/23
I Remember Everything (feat. Kacey Musgraves),9/30/23,8:35:50,TRUE,"['Zach Bryan', 'Kacey Musgraves']",Zach Bryan,8/25/23,day,16,27,227195,92,FALSE,./images/i_remember_everything_feat_kacey_musgraves_zach_bryan.jpg,9/30/23
Primera Cita,9/30/23,8:35:50,FALSE,['Carin Leon'],Colmillo De Leche,5/19/23,day,18,28,186455,86,FALSE,./images/primera_cita_carin_leon.jpg,9/30/23
Slow Dancing,9/30/23,8:35:50,FALSE,['V'],Layover,9/8/23,day,6,29,187026,94,FALSE,./images/slow_dancing_v.jpg,9/30/23
Sprinter,9/30/23,8:35:50,TRUE,"['Dave', 'Central Cee']",Sprinter,6/1/23,day,1,30,229133,93,TRUE,./images/sprinter_dave.jpg,9/30/23
Chaleya,9/30/23,8:35:50,TRUE,"['Anirudh Ravichander', 'Arijit Singh', 'Shilpa Rao', 'Kumaar']",Jawan,9/5/23,day,7,31,200373,80,FALSE,./images/chaleya_anirudh_ravichander.jpg,9/30/23
Holanda,9/30/23,8:35:50,FALSE,['Jhayco'],Holanda,7/28/23,day,1,32,231693,92,TRUE,./images/holanda_jhayco.jpg,9/30/23
Blank Space,9/30/23,8:35:50,FALSE,['Taylor Swift'],1989,10/27/14,day,13,33,231826,81,FALSE,./images/blank_space_taylor_swift.jpg,9/30/23
Style,9/30/23,8:35:50,FALSE,['Taylor Swift'],1989,10/27/14,day,13,34,231000,81,FALSE,./images/style_taylor_swift.jpg,9/30/23
Die For You,9/30/23,8:35:50,FALSE,['The Weeknd'],Starboy,11/24/16,day,18,35,260253,89,FALSE,./images/die_for_you_the_weeknd.jpg,9/30/23
Locked out of Heaven,9/30/23,8:35:50,FALSE,['Bruno Mars'],Unorthodox Jukebox,12/7/12,day,10,36,233478,90,FALSE,./images/locked_out_of_heaven_bruno_mars.jpg,9/30/23
Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,9/30/23,8:35:50,TRUE,"['The Weeknd', 'Playboi Carti', 'Madonna']",Popular (Music from the HBO Original Series),6/2/23,day,1,37,215466,92,TRUE,./images/popular_with_playboi_carti_madonna_music_from_the_hbo_original_series_the_weeknd.jpg,9/30/23
3D (feat. Jack Harlow) (Alternate Ver.),9/30/23,8:35:50,TRUE,"['Jung Kook', 'Jack Harlow']",3D (feat. Jack Harlow),9/29/23,day,3,38,162545,0,FALSE,./images/3d_feat_jack_harlow_alternate_ver_jung_kook.jpg,9/30/23
un x100to,9/30/23,8:35:50,TRUE,"['Grupo Frontera', 'Bad Bunny']",El Comienzo,8/25/23,day,12,39,194563,83,FALSE,./images/un_x100to_grupo_frontera.jpg,9/30/23
Flowers,9/30/23,8:35:50,FALSE,['Miley Cyrus'],Endless Summer Vacation,8/18/23,day,14,40,200600,75,FALSE,./images/flowers_miley_cyrus.jpg,9/30/23
Another Love,9/30/23,8:35:50,FALSE,['Tom Odell'],Long Way Down (Deluxe),6/24/13,day,15,41,244360,90,TRUE,./images/another_love_tom_odell.jpg,9/30/23
Sweater Weather,9/30/23,8:35:50,FALSE,['The Neighbourhood'],I Love You.,4/19/13,day,11,42,240400,91,FALSE,./images/sweater_weather_the_neighbourhood.jpg,9/30/23
get him back!,9/30/23,8:35:50,FALSE,['Olivia Rodrigo'],GUTS,9/8/23,day,12,43,211141,92,TRUE,./images/get_him_back_olivia_rodrigo.jpg,9/30/23
